,NPD_WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2853,5599.0,0.0,312.12,105.53200000000001,278.676,0.0,0.8204520000000002,33.443000000000005,23.891,26.065,0.0,0.0,0.0,0.0,production,OP
2854,5599.0,23.34,274.53700000000003,107.344,215.46599999999995,11.089,48.95261,59.071000000000005,81.965,27.27,1827.9999999999998,264574.0,2879.0,0.0,production,OP
2855,5599.0,24.0,267.08099999999996,107.508,211.99,19.998,54.784699999999994,55.091,88.24,22.552,2119.0,309891.0,3303.0,0.0,production,OP
2856,5599.0,23.17,268.509,107.471,212.81599999999997,20.047,51.51316,55.693999999999996,88.01299999999999,23.14,1959.0,287201.0,3039.0,0.0,production,OP
2857,5599.0,24.0,266.348,107.5,212.88,21.929000000000002,55.77890999999999,53.468,89.288,20.913,2083.0,309949.0,3060.0,0.0,production,OP
2858,5599.0,24.0,266.796,107.50200000000001,213.56900000000002,22.285,55.87806,53.227,88.65700000000001,20.712,2049.0,304810.0,2741.0,0.0,production,OP
2859,5599.0,24.0,267.022,107.506,214.25,22.476,56.385090000000005,52.772,88.07799999999999,20.268,2023.0,301573.0,3102.0,0.0,production,OP
2860,5599.0,10.0,277.547,107.322,219.80100000000002,18.159000000000002,42.764179999999996,57.746,75.12100000000001,26.79,545.0,78173.0,2563.0,0.0,production,OP
2861,5599.0,24.0,276.822,107.336,219.28099999999998,14.811,47.3724,57.541000000000004,80.635,25.309,1549.0,232644.99999999997,2617.0,0.0,production,OP
2862,5599.0,24.0,267.923,107.494,215.275,22.019000000000002,56.73823,52.648,86.723,19.957,1975.0,296695.0,2959.0,0.0,production,OP
2863,5599.0,24.0,271.392,107.464,216.24800000000002,22.645,53.26824000000001,55.144,88.32700000000001,22.598000000000003,1895.0000000000002,285464.0,2839.0,0.0,production,OP
2864,5599.0,24.0,279.901,107.363,218.412,20.97,44.6906,61.49,85.2,29.249000000000002,1400.0,208970.0,2219.0,0.0,production,OP
2865,5599.0,24.0,284.41700000000003,107.259,221.03000000000003,17.102,42.171640000000004,63.387,82.696,31.323,1146.0,173377.0,2073.0000000000005,0.0,production,OP
2866,5599.0,24.0,273.029,107.439,217.27000000000004,22.916,52.53855000000001,55.75899999999999,87.821,23.21,1836.0,276201.0,2997.9999999999995,0.0,production,OP
2867,5599.0,24.0,272.57,107.443,217.44400000000002,23.245,53.11533000000001,55.126000000000005,88.104,22.557,1847.0,277180.0,3454.0,0.0,production,OP
2868,5599.0,22.0,281.60400000000004,107.31299999999999,219.707,17.118,39.64561,61.898,80.339,25.668000000000003,876.0,131541.0,1765.0,0.0,production,OP
2869,5599.0,24.0,272.95799999999997,107.426,218.31000000000003,22.893,52.63943000000001,54.648,87.87799999999999,22.113000000000003,1791.0,267977.0,3489.0,0.0,production,OP
2870,5599.0,24.0,272.758,107.404,218.247,23.285999999999998,52.70134000000001,54.511,88.82,21.96,1778.0,267093.0,3295.0,0.0,production,OP
2871,5599.0,24.0,253.852,100.389,199.58299999999997,23.379,51.59724,54.269,89.553,21.706999999999997,1765.0000000000002,265546.0,3487.0,0.0,production,OP
2872,5599.0,24.0,0.0,0.0,54.108,23.386999999999997,52.879490000000004,54.108000000000004,89.46799999999999,21.531999999999996,1759.0,265045.0,3377.0,0.0,production,OP
2873,5599.0,24.0,0.0,0.0,53.973,23.45,53.02033,53.973,89.52600000000001,21.401,1760.0,265356.0,3273.0,0.0,production,OP
2874,5599.0,24.0,0.0,0.0,53.845,23.44,53.13346,53.845,89.46,21.273000000000003,1741.0,262627.0,3235.0,0.0,production,OP
2875,5599.0,24.0,0.0,0.0,53.69500000000001,23.48,53.182289999999995,53.695,89.488,21.125,1732.9999999999998,261613.0,3276.0000000000005,0.0,production,OP
2876,5599.0,24.0,0.0,0.0,53.473,23.712,53.28909,53.473,89.79299999999999,20.9,1727.0,260468.0,3260.0,0.0,production,OP
2877,5599.0,24.0,0.0,0.0,53.638999999999996,23.563000000000002,53.33351,53.638999999999996,87.712,21.065,1716.0000000000002,259105.0,3298.0,0.0,production,OP
2878,5599.0,24.0,0.0,0.0,53.375,23.395,53.42378000000001,53.375,88.101,20.776,1707.0,255135.0,3315.0,0.0,production,OP
2879,5599.0,24.0,0.0,0.0,52.905,23.139,53.558260000000004,52.905,89.06200000000001,20.317,1695.0,254889.0,3400.0,0.0,production,OP
2880,5599.0,24.0,0.0,0.0,52.621,23.103,53.77784000000001,52.621,88.92,20.035999999999998,1685.0,253194.0,3413.0,0.0,production,OP
2881,5599.0,24.0,0.0,0.0,52.482,23.155,53.84304000000001,52.482,88.68299999999999,19.904,1679.9999999999998,255222.0,3448.0,0.0,production,OP
2882,5599.0,24.0,0.0,0.0,52.354,23.279,53.91463000000001,52.354,89.176,19.982,1662.0,247799.0,3416.0,0.0,production,OP
2883,5599.0,24.0,0.0,0.0,52.364,23.451999999999998,53.91596,52.364,89.561,19.827,1665.0,252823.99999999997,3475.0,0.0,production,OP
2884,5599.0,24.0,0.0,0.0,52.40699999999999,23.351,53.955259999999996,52.407,89.169,19.817,1665.0,250614.00000000003,3468.0,0.0,production,OP
2885,5599.0,24.0,0.0,0.0,52.768,23.346999999999998,53.5223,52.768,88.664,20.201,1647.0,249163.0,3532.0,0.0,production,OP
2886,5599.0,24.0,0.0,0.0,53.696000000000005,23.230999999999998,52.48133,53.696000000000005,88.206,21.233,1619.9999999999998,245775.99999999997,3494.0,0.0,production,OP
2887,5599.0,24.0,0.0,0.0,53.84,23.088,52.32407,53.84,86.90100000000001,21.384,1611.0,244205.0,3490.0,0.0,production,OP
2888,5599.0,24.0,0.0,0.0,53.58,23.226999999999997,52.27817999999999,53.58,87.859,21.15,1612.0,242999.00000000003,3495.0,0.0,production,OP
2889,5599.0,24.0,0.0,0.0,53.823,23.103,52.191109999999995,53.823,87.54299999999999,21.514,1604.0,242772.00000000003,3490.9999999999995,0.0,production,OP
2890,5599.0,24.0,0.0,0.0,53.55399999999999,23.118000000000002,52.50018000000001,53.553999999999995,86.65,21.173000000000002,1605.9999999999998,241105.99999999997,3519.0,0.0,production,OP
2891,5599.0,25.0,0.0,0.0,52.641999999999996,23.158,53.118759999999995,52.641999999999996,88.527,20.099,1678.0,248776.0,3676.0,0.0,production,OP
2892,5599.0,24.0,0.0,0.0,52.115,22.819000000000003,53.189809999999994,52.115,89.21600000000001,19.605999999999998,1597.0,237082.0,3492.0,0.0,production,OP
2893,5599.0,24.0,0.0,0.0,52.116000000000014,22.38,53.30525,52.11600000000001,86.339,19.579,1582.0000000000002,240203.0,3431.0,0.0,production,OP
2894,5599.0,24.0,0.0,0.0,51.733999999999995,22.65,53.30298000000001,51.733999999999995,88.501,19.19,1577.0,239406.0,3454.0,0.0,production,OP
2895,5599.0,24.0,0.0,0.0,51.651,22.892,53.34418000000001,51.651,89.281,19.119,1570.0,233134.99999999997,3500.0000000000005,0.0,production,OP
2896,5599.0,24.0,0.0,0.0,51.513000000000005,22.393,53.21675,51.513000000000005,89.29799999999999,19.016,1547.0000000000002,232394.00000000003,3433.0,0.0,production,OP
2897,5599.0,24.0,0.0,0.0,51.359,22.514,53.17567,51.358999999999995,89.29,18.857,1540.0000000000002,233892.0,3435.0,0.0,production,OP
2898,5599.0,24.0,0.0,0.0,51.34000000000001,22.721,53.43306,51.34,89.16799999999999,18.862000000000002,1534.0,233448.0,3472.0,0.0,production,OP
2899,5599.0,20.75,0.0,0.0,52.339000000000006,20.858,50.10099,52.339,84.678,20.027,1283.0,196684.0,2992.0,0.0,production,OP
2900,5599.0,24.0,0.0,0.0,48.224999999999994,23.065,55.84636,48.225,88.135,16.213,1591.9999999999998,241376.00000000003,3784.0000000000005,0.0,production,OP
2901,5599.0,24.0,0.0,0.0,49.93,24.070999999999998,54.01701,49.93,89.715,17.859,1495.0,231836.99999999997,3600.0,0.0,production,OP
2902,5599.0,24.0,0.0,0.0,51.26,23.846,53.22520000000001,51.260000000000005,88.04700000000001,18.718,1542.9999999999998,235824.0,3668.0,0.0,production,OP
2903,5599.0,24.0,0.0,0.0,51.213,23.83,53.233059999999995,51.213,89.425,18.434,1533.0000000000002,232196.0,3792.0,0.0,production,OP
2904,5599.0,24.0,0.0,0.0,51.04600000000001,23.412,53.24797,51.04600000000001,89.65100000000001,18.28,1529.0000000000002,230402.99999999997,3737.0,0.0,production,OP
2905,5599.0,24.0,0.0,0.0,50.986999999999995,23.233,53.222449999999995,50.986999999999995,89.45200000000001,17.91,1508.0000000000002,220192.0,3857.0,0.0,production,OP
2906,5599.0,3.16,0.0,0.0,53.92100000000001,22.774,44.68114,53.92100000000001,88.89299999999999,20.522,156.0,23536.0,438.99999999999994,0.0,production,OP
2907,5599.0,20.34,0.0,0.0,49.882,15.042,48.93088,49.882,81.28,17.191,1074.0,163273.0,2837.0,0.0,production,OP
2908,5599.0,22.08,0.0,0.0,52.316,19.986,48.813790000000004,52.315999999999995,84.65799999999999,19.617,1239.0,187270.0,2471.0,0.0,production,OP
2909,5599.0,24.0,0.0,0.0,51.175,22.704,51.17313,51.175,85.181,18.522000000000002,1475.0,221348.00000000003,3465.0,0.0,production,OP
2910,5599.0,24.0,0.0,0.0,51.063,22.766,51.23890999999999,51.063,86.035,18.413,1538.0,231846.0,3426.0,0.0,production,OP
2911,5599.0,24.0,0.0,0.0,50.739,22.866999999999997,52.28503,50.739,88.24600000000001,18.141,1531.0,231413.0,3496.0,0.0,production,OP
2912,5599.0,24.0,0.0,0.0,49.791000000000004,22.767,52.106019999999994,49.791000000000004,88.197,17.308,1542.9999999999998,232623.0,3444.0,0.0,production,OP
2913,5599.0,24.0,0.0,0.0,48.833,22.741999999999997,53.03917,48.833,88.991,16.331,1596.0000000000002,241499.00000000003,3723.0,0.0,production,OP
2914,5599.0,24.0,0.0,0.0,48.607,22.509,54.264480000000006,48.607,89.00200000000001,16.102,1612.0,246814.0,3526.0,0.0,production,OP
2915,5599.0,24.0,0.0,0.0,48.832,22.8,54.34793000000001,48.832,88.67399999999999,16.305,1614.0,247541.99999999997,3578.0,0.0,production,OP
2916,5599.0,24.0,0.0,0.0,49.166000000000004,23.212,54.34033,49.166000000000004,88.445,16.62,1610.0000000000002,247608.0,3635.0,0.0,production,OP
2917,5599.0,24.0,0.0,0.0,49.512,23.386,54.33143999999999,49.512,87.876,16.944000000000003,1612.9999999999998,248121.0,3681.0,0.0,production,OP
2918,5599.0,24.0,0.0,0.0,49.953,23.524,54.24015999999999,49.953,87.586,17.39,1612.0,247777.00000000003,3721.0,0.0,production,OP
2919,5599.0,24.0,0.0,0.0,50.19,23.624000000000002,54.15441999999999,50.19,86.96799999999999,17.629,1614.0,247884.99999999997,3754.0,0.0,production,OP
2920,5599.0,24.0,0.0,0.0,51.173,23.651,53.034580000000005,51.172999999999995,87.01799999999999,18.648,1586.0,243323.99999999997,3726.0,0.0,production,OP
2921,5599.0,24.0,0.0,0.0,51.34300000000001,23.885,52.98703,51.343,87.94,18.791,1626.0,247125.99999999997,3664.0,0.0,production,OP
2922,5599.0,24.0,0.0,0.0,51.725,23.725,52.491319999999995,51.725,87.726,19.195,1610.0000000000002,245402.00000000003,3621.0,0.0,production,OP
2923,5599.0,24.0,0.0,0.0,51.984,23.664,52.08494999999999,51.983999999999995,88.491,19.410999999999998,1590.0,243036.0,3604.0,0.0,production,OP
2924,5599.0,24.0,0.0,0.0,52.232,23.52,52.04647,52.232,87.963,19.648,1586.0,241525.99999999997,3619.0,0.0,production,OP
2925,5599.0,24.0,0.0,0.0,52.136,23.521,52.12508,52.136,88.564,19.500999999999998,1579.0,242675.0,3623.0,0.0,production,OP
2926,5599.0,24.0,0.0,0.0,52.622,23.186,51.26090999999999,52.622,88.568,19.983,1551.0,238475.99999999997,3568.0,0.0,production,OP
2927,5599.0,24.0,0.0,0.0,52.818000000000005,23.114,50.918609999999994,52.818000000000005,88.87799999999999,20.16,1491.0,229164.99999999997,3710.0,0.0,production,OP
2928,5599.0,24.0,0.0,0.0,52.82,23.053,50.94489999999999,52.82,89.00399999999999,20.165,1474.0,226841.0,3546.0,0.0,production,OP
2929,5599.0,24.0,0.0,0.0,52.855,22.886,50.92559,52.855,88.35799999999999,20.147000000000002,1472.0,226044.0,3553.0,0.0,production,OP
2930,5599.0,22.33,0.0,0.0,52.248000000000005,21.044,48.28611,52.248000000000005,86.493,19.374000000000002,1201.0,183252.0,3198.0,0.0,production,OP
2931,5599.0,24.0,0.0,0.0,51.315,22.819000000000003,52.08388,51.315,87.706,18.683,1471.0,226112.00000000003,3641.0,0.0,production,OP
2932,5599.0,24.0,0.0,0.0,51.349,22.537,52.0692,51.349,88.61,18.718,1471.0,226462.00000000003,3564.0,0.0,production,OP
2933,5599.0,24.0,0.0,0.0,51.297,22.778000000000002,52.09,51.297,89.181,18.663,1477.0,220800.0,3575.0,0.0,production,OP
2934,5599.0,24.0,0.0,0.0,51.372,22.991,50.9833,51.372,89.21700000000001,18.752,1467.0,223129.0,3644.0,0.0,production,OP
2935,5599.0,24.0,0.0,0.0,51.56499999999999,22.925,52.21078,51.565,88.68700000000001,18.951,1482.9999999999998,227086.0,3684.0,0.0,production,OP
2936,5599.0,24.0,0.0,0.0,52.309,22.84,51.131530000000005,52.309,88.949,19.703,1454.0,223945.0,3629.0,0.0,production,OP
2937,5599.0,24.0,0.0,0.0,52.871,22.409000000000002,50.428340000000006,52.871,87.538,20.208,1445.0,222095.0,3591.0,0.0,production,OP
2938,5599.0,24.0,0.0,0.0,52.879,22.543000000000003,50.39614,52.879,87.941,20.21,1441.0,220689.0,3598.0,0.0,production,OP
2939,5599.0,24.0,0.0,0.0,53.097,22.326999999999998,50.45304,53.097,86.322,20.451,1442.0,219765.0,3658.0,0.0,production,OP
2940,5599.0,24.0,0.0,0.0,53.01,22.372,50.460530000000006,53.01,86.447,20.36,1435.0,219213.0,3574.0,0.0,production,OP
2941,5599.0,24.0,0.0,0.0,52.916999999999994,22.624000000000002,50.48195,52.917,88.054,20.249000000000002,1440.0,220415.0,3587.0,0.0,production,OP
2942,5599.0,24.0,0.0,0.0,52.794,22.674,50.63497999999999,52.794,88.667,20.134,1451.0,222092.0,3629.0,0.0,production,OP
2943,5599.0,24.0,0.0,0.0,52.797,22.63,50.67304,52.797,88.943,20.157,1457.0,222283.0,3640.0,0.0,production,OP
2944,5599.0,24.0,0.0,0.0,52.21,22.675,51.47146,52.21,89.102,19.541,1494.0000000000002,226240.99999999997,3705.0,0.0,production,OP
2945,5599.0,24.0,0.0,0.0,52.602,22.595,50.98222,52.60199999999999,88.426,19.939,1479.0,224893.0,3693.0,0.0,production,OP
2946,5599.0,24.0,0.0,0.0,52.801,22.489,50.68312,52.801,88.913,20.203,1465.0,223329.0,3693.0,0.0,production,OP
2947,5599.0,24.0,0.0,0.0,52.982,22.484,50.444520000000004,52.982,88.833,20.358,1455.0,222371.99999999997,3668.0,0.0,production,OP
2948,5599.0,24.0,0.0,0.0,53.17400000000001,22.29,50.38980000000001,53.174,87.565,20.541999999999998,1448.0,221843.99999999997,3666.0,0.0,production,OP
2949,5599.0,23.0,0.0,0.0,54.894,20.683000000000003,45.53653,54.894,83.97,21.99,1174.0,177470.0,3093.0,0.0,production,OP
2950,5599.0,24.0,0.0,0.0,52.413999999999994,21.572,48.688520000000004,52.413999999999994,87.35799999999999,19.875999999999998,1365.0,208245.0,3617.0,0.0,production,OP
2951,5599.0,24.0,0.0,0.0,51.85,22.349,50.17907,51.85000000000001,88.152,19.25,1433.0,218828.0,3511.0,0.0,production,OP
2952,5599.0,24.0,0.0,0.0,52.273,22.295,49.68595,52.273,88.80799999999999,19.7,1417.0,216938.0,3634.0,0.0,production,OP
2953,5599.0,24.0,0.0,0.0,52.799,21.997,49.19399,52.799,88.29899999999999,20.21,1401.0,213709.00000000003,3480.0,0.0,production,OP
2954,5599.0,24.0,0.0,0.0,52.821000000000005,21.996,49.190509999999996,52.821000000000005,88.42200000000001,20.209,1445.0,220374.0,3718.0,0.0,production,OP
2955,5599.0,23.5,0.0,0.0,53.03199999999999,22.044,49.23932,53.032,87.541,20.422,1468.0,224416.0,3768.0,0.0,production,OP
2956,5599.0,24.0,0.0,0.0,53.672,22.026999999999997,49.679359999999996,53.672,87.39399999999999,21.107,1496.0,228677.0,3829.0000000000005,0.0,production,OP
2957,5599.0,24.0,0.0,0.0,53.89500000000001,21.87,49.38859,53.895,87.162,21.329,1489.9999999999998,227707.00000000003,3796.000000000001,0.0,production,OP
2958,5599.0,24.0,0.0,0.0,53.608000000000004,21.89,49.41672,53.608000000000004,88.184,21.002,1489.0,227471.99999999997,3803.0,0.0,production,OP
2959,5599.0,24.0,0.0,0.0,53.70499999999999,21.846,49.391420000000004,53.705,87.446,21.116,1494.0000000000002,227027.99999999997,3807.0000000000005,0.0,production,OP
2960,5599.0,24.0,0.0,0.0,53.786,21.851,49.41527,53.786,87.185,21.195,1494.0000000000002,227348.0,3808.0,0.0,production,OP
2961,5599.0,24.0,0.0,0.0,53.575,21.846,49.47381,53.575,87.65100000000001,20.987,1494.0000000000002,227604.99999999997,3634.0,0.0,production,OP
2962,5599.0,24.0,0.0,0.0,54.2,21.804000000000002,49.1848,54.2,86.31299999999999,21.638,1471.0,223605.0,3640.0,0.0,production,OP
2963,5599.0,24.0,0.0,0.0,54.028,21.849,49.01127,54.028,86.417,21.469,1459.0,222107.00000000003,3652.0,0.0,production,OP
2964,5599.0,24.0,0.0,0.0,53.983999999999995,21.802,49.0013,53.983999999999995,85.721,21.423000000000002,1486.0,222798.0,3820.0000000000005,0.0,production,OP
2965,5599.0,24.0,0.0,0.0,52.313,22.153000000000002,51.49983,52.313,88.45299999999999,19.632,1535.0,233758.00000000003,3989.0000000000005,0.0,production,OP
2966,5599.0,24.0,0.0,0.0,52.376000000000005,22.139,51.463879999999996,52.376000000000005,88.445,19.694000000000003,1510.0,230528.0,3917.0000000000005,0.0,production,OP
2967,5599.0,24.0,0.0,0.0,52.568999999999996,22.015,51.51943,52.568999999999996,87.071,19.897000000000002,1508.0000000000002,229845.0,3945.0,0.0,production,OP
2968,5599.0,24.0,0.0,0.0,52.678999999999995,21.92,51.599779999999996,52.678999999999995,85.69,19.991,1507.0,229145.0,3929.0,0.0,production,OP
2969,5599.0,24.0,0.0,0.0,52.477,22.092,51.60089,52.477,87.48100000000001,19.793,1442.0,219891.99999999997,3805.000000000001,0.0,production,OP
2970,5599.0,24.0,0.0,0.0,52.22,22.256999999999998,51.58359,52.22,89.27799999999999,19.535999999999998,1435.0,219065.0,3808.0,0.0,production,OP
2971,5599.0,24.0,0.0,0.0,52.158,22.289,51.61103,52.158,89.262,19.493,1430.0,217984.0,3808.0,0.0,production,OP
2972,5599.0,24.0,0.0,0.0,52.44500000000001,22.293000000000003,51.1411,52.445,89.4,19.797,1403.0,213950.00000000003,3755.0,0.0,production,OP
2973,5599.0,24.0,0.0,0.0,52.589,22.105999999999998,50.85808,52.589,89.113,19.952,1416.0,215862.99999999997,3785.0,0.0,production,OP
2974,5599.0,24.0,0.0,0.0,52.585,22.081,49.77899,52.585,89.178,19.96,1400.0,213903.99999999997,3695.0,0.0,production,OP
2975,5599.0,24.0,0.0,0.0,52.571000000000005,22.026999999999997,50.844730000000006,52.571000000000005,89.03299999999999,19.942999999999998,1391.0,212403.0,3735.0,0.0,production,OP
2976,5599.0,24.0,0.0,0.0,52.478,21.971999999999998,50.86172,52.478,88.90700000000001,19.845,1393.0,212635.0,3742.0000000000005,0.0,production,OP
2977,5599.0,24.0,0.0,0.0,52.446000000000005,22.076999999999998,50.81063,52.446000000000005,88.919,19.787,1377.0,210822.0,3729.0,0.0,production,OP
2978,5599.0,24.0,0.0,0.0,52.35,22.296,50.7695,52.35,89.09700000000001,19.704,1379.0,210676.0,3723.0,0.0,production,OP
2979,5599.0,24.0,0.0,0.0,52.302,22.301,50.857850000000006,52.302,89.338,19.654,1376.0,210336.0,3726.0,0.0,production,OP
2980,5599.0,24.0,0.0,0.0,52.401,22.255,50.81413,52.401,88.818,19.761,1379.0,210613.0,3736.0,0.0,production,OP
2981,5599.0,24.0,0.0,0.0,52.273,22.123,50.82641999999999,52.273,88.977,19.634,1400.0,214213.0,3787.000000000001,0.0,production,OP
2982,5599.0,24.0,0.0,0.0,52.516000000000005,22.017,50.88161999999999,52.516000000000005,87.26899999999999,19.875,1400.0,213688.00000000003,3782.0000000000005,0.0,production,OP
2983,5599.0,24.0,0.0,0.0,52.471000000000004,21.815,50.882099999999994,52.471000000000004,86.72,19.836,1380.0,211836.0,3735.0,0.0,production,OP
2984,5599.0,14.779999999999998,0.0,0.0,53.196000000000005,21.555999999999997,48.95885,53.196000000000005,86.182,20.59,806.0,127637.99999999999,2355.0,0.0,production,OP
2985,5599.0,14.06,0.0,0.0,45.266999999999996,7.263999999999999,49.068670000000004,45.266999999999996,76.627,13.765999999999998,530.0,83902.0,1739.0,0.0,production,OP
2986,5599.0,22.67,0.0,0.0,47.001000000000005,18.464000000000002,54.63643999999999,47.001000000000005,87.488,14.202,1235.0,184402.0,3859.0000000000005,0.0,production,OP
2987,5599.0,24.0,0.0,0.0,46.958999999999996,22.851999999999997,55.65661000000001,46.958999999999996,88.698,14.652999999999999,1411.0,214714.0,3912.0000000000005,0.0,production,OP
2988,5599.0,24.0,0.0,0.0,47.619,23.369,54.458969999999994,47.619,89.99700000000001,15.357000000000001,1382.0,211755.0,3755.0,0.0,production,OP
2989,5599.0,24.0,0.0,0.0,47.809000000000005,22.32,54.57079,47.809000000000005,88.66,15.485999999999999,1387.0,214620.0,3892.0000000000005,0.0,production,OP
2990,5599.0,24.0,0.0,0.0,47.721000000000004,21.659000000000002,53.96255999999999,47.721000000000004,88.531,15.339,1408.0,215290.00000000003,3793.0000000000005,0.0,production,OP
2991,5599.0,24.0,0.0,0.0,46.486999999999995,21.809,54.89679,46.486999999999995,88.399,13.954,1417.0,216670.99999999997,3995.0,0.0,production,OP
2992,5599.0,24.0,0.0,0.0,45.883,22.651999999999997,55.72854,45.88300000000001,87.73,13.377,1410.0,216128.0,3776.0,0.0,production,OP
2993,5599.0,20.5,0.0,0.0,45.376999999999995,22.739,55.05146,45.37699999999999,87.984,13.145999999999999,1033.0,162597.0,2842.0,0.0,production,OP
2994,5599.0,8.0,0.0,0.0,46.029999999999994,18.779,50.5428,46.03,79.257,13.815999999999999,445.0,92922.0,1230.0,0.0,production,OP
2995,5599.0,21.25,0.0,0.0,49.74899999999999,10.374,42.63831,49.748999999999995,73.857,17.427,836.0,124522.0,1627.0,0.0,production,OP
2996,5599.0,24.0,0.0,0.0,45.78199999999999,20.45,56.2044,45.782,85.975,13.425999999999998,1425.0,217732.0,4028.0,0.0,production,OP
2997,5599.0,24.0,0.0,0.0,45.946999999999996,21.309,55.870119999999986,45.946999999999996,87.54,13.577,1292.0,200601.0,3531.0,0.0,production,OP
2998,5599.0,24.0,0.0,0.0,46.526,22.39,55.29905,46.52600000000001,88.334,14.213,1279.0,199842.0,3741.0,0.0,production,OP
2999,5599.0,24.0,0.0,0.0,47.364,22.47,53.99706,47.364,88.0,15.085999999999999,1262.0,196505.0,3735.0,0.0,production,OP
3000,5599.0,24.0,0.0,0.0,47.540000000000006,22.714000000000002,53.99625999999999,47.54,88.631,15.254000000000001,1263.0,196306.0,3956.0,0.0,production,OP
3001,5599.0,24.0,0.0,0.0,47.672,22.918000000000003,53.996469999999995,47.672,88.73700000000001,15.390999999999998,1263.0,196339.0,3809.0000000000005,0.0,production,OP
3002,5599.0,24.0,0.0,0.0,48.207,23.041,53.32095999999999,48.207,88.195,15.886000000000001,1190.0,185687.0,3683.0,0.0,production,OP
3003,5599.0,24.0,0.0,0.0,48.967,23.026999999999997,52.39726999999999,48.967,87.632,16.692,1178.0,183817.0,3694.0,0.0,production,OP
3004,5599.0,24.0,0.0,0.0,49.305,23.328000000000003,52.15060999999999,49.305,88.98100000000001,17.000999999999998,1167.0,181615.0,3716.0,0.0,production,OP
3005,5599.0,24.0,0.0,0.0,50.076,23.29,51.21407,50.076,88.29799999999999,17.775,1151.0,177199.0,3683.0,0.0,production,OP
3006,5599.0,24.0,0.0,0.0,50.071999999999996,23.443,50.845459999999996,50.071999999999996,89.633,17.666,1136.0,173770.0,3635.0,0.0,production,OP
3007,5599.0,24.0,0.0,0.0,49.885,23.451999999999998,50.81435,49.885,90.00200000000001,17.44,1130.0,172794.0,3642.0,0.0,production,OP
3008,5599.0,24.0,0.0,0.0,50.05699999999999,23.488000000000003,50.53195,50.056999999999995,90.311,17.636,1123.0,171859.0,3643.0,0.0,production,OP
3009,5599.0,24.0,0.0,0.0,49.806000000000004,23.605,50.57686999999999,49.806000000000004,89.77600000000001,17.384,1128.0,172528.0,3679.0,0.0,production,OP
3010,5599.0,24.0,0.0,0.0,50.84,23.316999999999997,49.7682,50.84,88.301,18.489,1108.0,169579.0,3635.0,0.0,production,OP
3011,5599.0,24.0,0.0,0.0,51.103,23.331,49.43355,51.103,90.103,18.719,1096.0,168286.0,3604.0,0.0,production,OP
3012,5599.0,24.0,0.0,0.0,50.14100000000001,23.441,50.07241,50.141000000000005,90.084,17.714000000000002,1111.0,169926.0,3673.0,0.0,production,OP
3013,5599.0,24.0,0.0,0.0,50.75,23.25,49.90547,50.75,89.94200000000001,18.338,1100.0,168700.0,3652.0,0.0,production,OP
3014,5599.0,24.0,0.0,0.0,50.848,23.246,49.846470000000004,50.848,89.094,18.453,1099.0,166899.0,3666.0,0.0,production,OP
3015,5599.0,24.0,0.0,0.0,51.038999999999994,23.026999999999997,49.8736,51.038999999999994,87.43799999999999,18.655,1094.0,167635.0,3624.0,0.0,production,OP
3016,5599.0,24.0,0.0,0.0,51.004,22.98,49.82022,51.004,87.322,18.595,1086.0,169750.0,3666.0,0.0,production,OP
3017,5599.0,24.0,0.0,0.0,50.751999999999995,22.988000000000003,49.79153,50.751999999999995,88.412,18.317,1085.0,167657.0,3642.0,0.0,production,OP
3018,5599.0,24.0,0.0,0.0,50.11,23.241999999999997,49.9,50.11,88.79299999999999,17.633,1094.0,168753.0,3651.0,0.0,production,OP
3019,5599.0,24.0,0.0,0.0,49.647,23.311,49.1369,49.647,89.105,17.162,1155.0,177383.0,3340.0,0.0,production,OP
3020,5599.0,24.0,0.0,0.0,45.928000000000004,24.078000000000003,57.75394,45.928000000000004,90.141,13.311,1273.0,194994.0,3655.0,0.0,production,OP
3021,5599.0,24.0,0.0,0.0,44.82,24.416,59.57717,44.82,89.83200000000001,12.14,1318.0,203200.0,3794.0,0.0,production,OP
3022,5599.0,24.0,0.0,0.0,44.641000000000005,24.531999999999996,59.57874,44.641000000000005,90.56,11.966,1320.0,202966.0,3627.0,0.0,production,OP
3023,5599.0,24.0,0.0,0.0,44.821999999999996,24.404,60.79844,44.821999999999996,89.521,12.165,1339.0,206414.0,3684.0,0.0,production,OP
3024,5599.0,24.0,0.0,0.0,44.848,24.329,60.78648000000001,44.848,88.816,12.213,1336.0,206782.0,3687.0,0.0,production,OP
3025,5599.0,10.83,0.0,0.0,46.408,19.496,57.99999999999999,46.40800000000001,87.37299999999999,13.763,512.0,79669.0,1604.0,0.0,production,OP
3026,5599.0,24.0,0.0,0.0,42.85,24.228,62.364259999999994,42.85,90.175,10.280999999999999,1307.0,200795.0,3825.0000000000005,0.0,production,OP
3027,5599.0,24.0,0.0,0.0,42.178000000000004,25.669,66.7081,42.178000000000004,90.31299999999999,9.533,1367.0,210159.0,3931.0000000000005,0.0,production,OP
